,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
7681,doa hilang marah a xe2 x80 x99uzubillahi minasy syaithanir rajim allahummaghfirli zanbi azab qalbi wa ajirni minasy syaithanir rajim maksud ya allah ampun dosa hilang panas hati lepas syaitan kutuk,0,0,0,0,0,0,0,0,0,0,0,0
7682,cap radikal bukti sepe i organisasi masyarakat terang terang dukung isis label umat ulama beda  ,0,0,0,0,0,0,0,0,0,0,0,0
7683,gelas kopi temu kasih serak  hitam cipta tuhan uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
7684,percaya agama bajak agama fasih lafal ayat ayat tuhan kutu buruk mulut nama ayat ayat tuhan,1,0,0,1,1,0,0,0,0,0,1,0
7685,jual  gih tau laku,0,1,0,0,0,0,0,0,0,0,0,0
7686,mantan menteri jaga wibawa turun berita hoaks ribut asli habis salah beloon,1,0,1,0,0,0,0,0,1,1,0,0
7687,semangat orang nih cerita politik konon nak tegak islam makan ambil masuk mulut tegur baca bismillah tukar topik cerita pasal ronaldhinho nak main tim perak liga super,0,0,0,0,0,0,0,0,0,0,0,0
7688,iklan ahok jahat ahok cipta bara api rakyat pribumi tionghoa balut fobia ahok  racist,1,1,1,0,1,1,0,0,0,1,0,0
7689,menteri ekonomi politik hukum aman heran muncul usul pilih kepala daerah pilih dewan wakil rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0
7690,xe2 x80 x9caza benci banget film ttm xe2 x80 x9d xe2 x80 x9cpemainnya adipati xe2 x80 x9d simple adipati ganteng sih aktor etika childish kampung drama hidup his picture always in my explore i tau xf0 x9f x98 x9e,0,1,0,0,0,0,0,0,0,0,0,0
7691,kampung norak tau,0,1,0,0,0,0,0,0,0,0,0,0
7692,sih staquf yahudi tulen benci arab,1,1,1,0,1,0,0,0,0,1,0,0
7693, tikus maksud lis wkwk,0,0,0,0,0,0,0,0,0,0,0,0
7694,gue suka bangtan  kumat ayo ayo,0,1,0,0,0,0,0,0,0,0,0,0
7695, spoiler infinity war,1,1,0,1,0,0,0,0,1,0,1,0
7696,jaman bahan bakar minyak rakyat susah gara gara jokowi,1,0,1,0,0,0,0,0,1,1,0,0
7697,salut to the master dewan kapasitas menang uang koneksi milik uang kapasitas mantap stp bicara kaji,0,0,0,0,0,0,0,0,0,0,0,0
7698,ajar rayu jokowi menteri barangkali,1,0,1,0,0,0,0,0,1,1,0,0
7699,  uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
7700,kenal menge i orang bajing sepe hati asa,0,1,0,0,0,0,0,0,0,0,0,0
7701,ah  mu zon,1,1,1,0,0,0,1,0,0,1,0,0
7702,gus ipul usung partai demokrasi indonesia juang dukung koalisi gerindra partai adil sejahtera nya tim ipul serang mbak khofifah benci tim khofifah dukung golkar nasional demokrat benci ipul damai ayem,0,0,0,0,0,0,0,0,0,0,0,0
7703, budak islam hnw allah subhanahu wa taala tuhan sosok  biadab,1,1,0,1,1,0,0,0,0,0,1,0
7704,lupa otak sambung,1,0,1,0,0,0,0,0,1,1,0,0
7705,sakit sembuh gerombol  bongkrek sakit panik balas dendam akibat kalah pilih presiden 2014 uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
7706,makan  bentuk wang haram muka  perangai   politikus ronggeng ,1,1,0,1,0,0,1,0,0,0,1,0
7707, orang beda cong uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
7708,tunggang  jumbo bool tarik nikmat  uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
7711,responden institute of southeast asi studies orang indonesia turun cina milik loyalitas hadap republik rakyat cina,1,0,0,1,0,1,0,0,0,0,1,0
7712,kerja lokal cari patut salah kerja  beda bicara cari solusi,0,0,0,0,0,0,0,0,0,0,0,0
7713,berani indonesia republik rakyat cina,1,0,1,0,0,0,0,0,1,1,0,0
7714,nyinyir  ,1,1,0,1,0,0,0,0,1,0,1,0
7715,massa provokasi be eriak ganyang partai  indonesia,1,0,0,1,0,0,0,0,1,0,0,1
7716,sih ,1,1,1,0,0,0,0,1,0,1,0,0
7717,prabowo panik prabowo   erang elite politik  mental maling kritik konsep kritik arah,0,1,0,0,0,0,0,0,0,0,0,0
7718,berita duka tinggal tenang liu kiun jie  umat islam kiun rumah sakit vincentius singkawang xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f,0,0,0,0,0,0,0,0,0,0,0,0
7719, gonggong anies jalan,1,1,1,0,0,0,0,0,1,1,0,0
7720,oh iya ejek ,0,1,0,0,0,0,0,0,0,0,0,0
7721,tommy kena pasal lap korupsi bunuh hakim agung diskon era susilo bambang yudhoyono uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
7722,like  nya xf0 x9f x91 x8c xf0 x9f x8f xb,0,1,0,0,0,0,0,0,0,0,0,0
7723, xe2 x98 xad  be epi,1,1,1,0,0,0,0,0,1,1,0,0
7724,9 a lot of people think that i cina japanese korean mata  kulit putih langsat in fact keluarga darah cina banget candai lahir tukar anak orang,0,0,0,0,0,0,0,0,0,0,0,0
7725,hibah tawar program diploma didik lepas ijazah dpli program ijazah sarjana muda didik didik islam ismppi masuk september 2018 unisza sukacita maklum universitas sultan zainal,0,0,0,0,0,0,0,0,0,0,0,0
7726,perintah provinsi daerah khusus ibu kota bangun pusat jajan betawi kota inews budaya teliti berita,0,0,0,0,0,0,0,0,0,0,0,0
7727,gue lihat sih anies ya gue banding ahok mudah bilang  bajing   paham nenek orang hadap publik rapat internal gue sih mending sih anies ya,1,1,1,0,0,0,0,0,1,1,0,0
7728,halo ustad siauw nama albe kristen cari ustad ajar islam semoga,0,0,0,0,0,0,0,0,0,0,0,0
7729,tolong analisa sejarah jatuh kerja uthmaniyah raja khalifah islam palestina jatuh tangan yahudi mustafa kamal ata urk kuat kuasa ubah turki konon bawa agenda turki modern,0,0,0,0,0,0,0,0,0,0,0,0
7730,salah  betina gentayang duku calon legislatif gagal nsi tipu ijazah palsu nskg ber xe2 x80 xa6,1,1,1,0,0,0,0,0,1,1,0,0
7731,prabowo presiden istri indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0
7732,teman role memainkan game partai demokrasi indonesia juang pilih legislatif amp pilih presiden 17 april 2019 partai demokrasi indonesia juang nomor urut 3 partai politik pese a pilih 2019 amp calon insinyur joko widodo jokowi calon presiden republik indonesia 2019 2024,0,0,0,0,0,0,0,0,0,0,0,0
7733,haha lihat lahir ahli  1 tukang tipu   ketulungan plonga plongo akibat optimisme 2019 ganti presiden plonga plongo dunning,1,1,0,1,0,0,0,0,1,0,1,0
7734, bu,0,0,0,0,0,0,0,0,0,0,0,0
7735,anak daerah khusus ibu kota jaka a banget ya 21 foto wakil gubernur daerah khusus ibu kota jaka a,0,0,0,0,0,0,0,0,0,0,0,0
7736,pilih presiden muslim singapura singapura negara ,1,1,0,1,0,0,0,0,1,0,1,0
7737,didik mukrianto pilih kepala daerah langsung demokrat atur perintah ganti undang undang era susilo bambang yudhoyono acu,0,0,0,0,0,0,0,0,0,0,0,0
7738,job freelance ajar privat sesuai passion gaji kerja orang  kerja jam 2 siang jam 8 malam itu way kenapaaa tolak daftar pas sepi j,0,0,0,0,0,0,0,0,0,0,0,0
7739,gus ipul madura pusat ekonomi syariat jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
7740, jokowi presiden urus daerah khusus ibu kota mudah,1,1,1,0,0,0,0,0,1,1,0,0
7741,terima kasih informasi mohon mas jean ivan kenan kirim akun  maksud direct message maklum gadget er gagap terima kasih,0,1,0,0,0,0,0,0,0,0,0,0
7742,yudas sih protestan sih bilang saudara kandung katolik ya bilang sepupu,0,0,0,0,0,0,0,0,0,0,0,0
7743,cinta   gelap gelap hitam hitam   baca twit,0,1,0,0,0,0,0,0,0,0,0,0
7744,alhamdulillah pagi salat subuh masjid raya kaum rupa salah masjid te ua indonesia cagar budaya letak nagari kaum camat kaum kabupaten tanah datar sumatra barat,0,0,0,0,0,0,0,0,0,0,0,0
7745, takjub ngileeee canggih iya mobil asa kit reader knight rider starring david hasselhoff marah rem,0,1,0,0,0,0,0,0,0,0,0,0
7746,he  sok mes rupiah muka kayak  orang tua kayak  agama agama  35,1,1,1,0,1,0,1,1,0,1,0,0
7747,diam  anaconda,1,1,1,0,0,0,0,0,1,1,0,0
7748,hai avia maaf lihat mentionnya maaf  banget gue buka twitter wkwk apakabsss,0,0,0,0,0,0,0,0,0,0,0,0
7749,apa manusia  ku duga,0,1,0,0,0,0,0,0,0,0,0,0
7750,tolak terap pasal noda agama pilih bungkam mulut fiktif kitab suci duel argumen,0,0,0,0,0,0,0,0,0,0,0,0
7752,musuh sak  nyata cocotmu hilang konco 1 bajing koyo koe ra rugi xf0 x9f x98 x8f,1,1,1,0,0,0,0,0,1,1,0,0
7753,jawa timur anti hoaks pilih kepala daerah damai deklarasi anti hoaks warga kemlaten,0,0,0,0,0,0,0,0,0,0,0,0
7755,sungguh salat berat laksana orang orang  salat isya salat subuh bukhari,0,0,0,0,0,0,0,0,0,0,0,0
7756, anti islam tumbang 2019,1,0,1,0,1,0,0,0,0,0,0,1
7757,gubernur jaman now cerdas pilih gubernur 2018 pilih gubernur jawa hoaks ganjar yasin,0,0,0,0,0,0,0,0,0,0,0,0
7758,6 praktik partai adil sejahtera daerah daerah dukung calon legislatif kada kristen dalil dalil praktik marak era,0,0,0,0,0,0,0,0,0,0,0,0
7759,dukung 2 periode orang ya 2019 ganti presiden solo 2019 jokowi ganti,1,0,0,1,0,0,0,0,1,0,1,0
7760,salam ah kamu kitab rasulullah sallallahu alaihi wasallam xe2 x80 x98alaihi wa salam sabda xe2 x80 x9d salam orang orang yahudi nasrani xe2 x80 xa6 xe2 x80 x9d muslim,0,0,0,0,0,0,0,0,0,0,0,0
7761,hambalang nya gara gara susilo bambang yudhoyono anak buah masuk bui jokowi,1,0,1,0,0,0,0,0,1,1,0,0
7762,akibat duk hadir jamu raya nih paksa main elliptical machine kekal fit bakar kalori nasihat trainer kena kuat sehat lawan  zalim ph,0,0,0,0,0,0,0,0,0,0,0,0
7763,diretweet ,1,1,1,0,0,0,0,0,1,1,0,0
7764,nama islami laku aduh  tampang sesak oi,1,1,1,0,1,0,1,0,0,1,0,0
7765,oke tunggu bang jafar nya insya allah saksi warga nu,0,0,0,0,0,0,0,0,0,0,0,0
7766,lengkap kubu anies sandi tukang cabul,1,0,1,0,0,0,0,0,1,1,0,0
7767,rocky gerung gerung bambang isuzu cewek many magic kom isu dunia maya  mantan,0,0,0,0,0,0,0,0,0,0,0,0
7768,survei haha responden  kodok  x ya,1,1,0,1,0,0,0,0,1,0,1,0
7771,junros qqqq dewa banget  edit anti   klub,0,1,0,0,0,0,0,0,0,0,0,0
7772,masjid tua candi candi milik raja hindu buddha nusantara usir cina,1,0,0,1,0,1,0,0,0,0,1,0
7773,sih  cabul kriminal oceh kriminalisasi ulama dasar ,1,1,1,0,0,0,0,1,0,1,0,0
7774,negara demokrasi ya bubar komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,0,1
7775,teman gue errr gue tau psiko laba injak makan nih  sih nama,0,1,0,0,0,0,0,0,0,0,0,0
7776,teman makan teman janji sontek uji pas gilir uji pura pura  xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0
7777,4 model ifikasi tanah ala  jokowi meter persegi tanah ambil tangan tuan tuan tanah didistrusikan tani be anah dasar prinsip adil adil tanah,0,0,0,0,0,0,0,0,0,0,0,0
7778,agama nya sih,0,0,0,0,0,0,0,0,0,0,0,0
7779,nurul arifin goyah hadap survei bandung cantik bandung harmonis bandung pilih nuruli calon wali kota bandung calon wali kota bandung 2018,0,0,0,0,0,0,0,0,0,0,0,0
7780,lihat hitung hitung takut biaya om air asia lokasi puluh meter laut habis biaya triliun danau gantung perintah kerja rescue  o,0,0,0,0,0,0,0,0,0,0,0,0
7781,sih tiang listrik  li junhui gue tabrak pakai bajaj pasang bom dasar  tau,1,1,1,0,0,0,1,0,0,1,0,0
7782,panggil panggil me as ,0,0,0,0,0,0,0,0,0,0,0,0
7783,coba hoaks maksud ya,0,0,0,0,0,0,0,0,0,0,0,0
7784,laku jual negara  bangun kaki orang kaki bayar hutang utang bos eeeh  kayak,1,1,1,0,0,0,0,0,1,1,0,0
7785, gunung,0,0,0,0,0,0,0,0,0,0,0,0
7786,sih tertawa mulu ,1,1,1,0,0,0,0,0,1,1,0,0
7787,hoooy ayo balas  malu kaum  hhhhh gelar ahli provokator,1,1,1,0,0,0,1,0,0,1,0,0
7788,gaduh panggil  butuh manusia ,1,1,0,1,0,0,0,0,1,0,1,0
7789, banget kuat beli telur tebar hoaks  kuat ya koruptor selangkang iya coba lihat pakai mata otak gubernur koruptor cewek pret  telur  murah ceria,1,1,1,0,0,0,0,0,1,1,0,0
7790,mulia anggur perhati banget rakyat rakyat cina 2019 nyalon pilih presiden pilih 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
7791,2beer bosan tubir rupiah lihat  seru,0,1,0,0,0,0,0,0,0,0,0,0
7792,sukar paham rakyat palestina biar yahudi jajah rakyat turki biar khilafah jatuh,0,0,0,0,0,0,0,0,0,0,0,0
7793,xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 tipu pilih presiden 2014 buzzer  dosa tipu,1,1,1,0,0,0,0,0,1,1,0,0
7794, 2 jam muas  keren banget nih film uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
7795,manusia perlente gaya meleteh kayak jambu mente kamu manusia das omong bau terasi laku sisi kamu manusia sombong suka gonggong   kamu manusia biadab ntk adab kamu manusia  ntk,1,1,1,0,0,0,0,0,1,1,0,0
7796, not wkwk,0,1,0,0,0,0,0,0,0,0,0,0
7797,calon  suka tabrak atur hukum,1,0,0,1,0,0,0,0,1,0,1,0
7798,gue harap banget kemarin mati harap setya novanto mati pas sakit kemarin setya novanto,1,0,1,0,0,0,0,0,1,1,0,0
7799,prabowo anak berontak,1,0,1,0,0,0,0,0,1,1,0,0
7800,engkau raup air mata  bintang jatuh,0,0,0,0,0,0,0,0,0,0,0,0
7801, sederhana paksa atur contoh paksa pakai e uang  banget  ,1,0,1,0,0,1,0,0,0,1,0,0
7802,ya gih makan hindu nusantara agama rahmat lil alamin agama bumi agama langit islam nusantara ya monggo sesat,1,1,0,1,1,0,0,0,0,0,1,0
7804,fitnah fitnah suka dasar ,1,1,1,0,0,0,0,0,1,1,0,0
7805,pe umbuhan ekonomi asia pasifik 6 turun 1 poin prediksi,0,0,0,0,0,0,0,0,0,0,0,0
7806,ra tutup  o mbak wkwk,0,0,0,0,0,0,0,0,0,0,0,0
7807, kaum  haha,1,1,0,1,1,0,0,0,0,0,1,0
7808,banding level nu lawan partai  indonesia muhammadiyah organisasi masyarakat ai banding ai partai demokrasi indonesia juang partai adil sejahtera demokrat,0,0,0,0,0,0,0,0,0,0,0,0
7809,dajjal cabul tenaga kerja indonesia xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
7810,luggage harga yahudi xf0 x9f x98 xb9,0,0,0,0,0,0,0,0,0,0,0,0
7811,kayak ,0,1,0,0,0,0,0,0,0,0,0,0
7812,prabowo dalang rusuh mei 98 mustahil presiden papar lengkap uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
7813, ya  potensi rugi cebok mata cing ,1,1,1,0,0,0,0,0,1,1,0,0
7814,sepakat soekarno tekan ajar mahasiswa kirim ajar ln cap  orde negara digdaya bangsa rumus,0,0,0,0,0,0,0,0,0,0,0,0
7815,prabowo maju motor dorong,1,0,1,0,0,0,0,0,1,1,0,0
7816,malam tonton  2002 mbah keren wali xf0 x9f x91 xb3,0,0,0,0,0,0,0,0,0,0,0,0
7817, ya tolong,1,1,1,0,0,0,0,0,1,1,0,0
7818,rebut saham pegang saham tabok pakai duit hasil utang dasar  kadal kadal selesai selesai,1,1,0,1,0,0,0,0,1,0,1,0
7819,wkwk mak  ena sell mbue man ikan kamu kamu anak ikan pe sel uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
7820,nyinyir biar ajak gabung presiden kali,1,0,1,0,0,0,0,0,1,1,0,0
7821,saudara jokowi saudara patut tinggal ai politik dukung  agama orang orang dukung  agama duduk zionis israel kaum  liberal ,0,0,0,0,0,0,0,0,0,0,0,0
7822, standar  ragu bukti bilang orang  aduh,1,1,1,0,0,0,0,0,1,1,0,0
7823,3 anak anak muda kreatif indonesia sambut gerak giat ekspedisi kapsul buka 70,0,0,0,0,0,0,0,0,0,0,0,0
7824,orang  balas base akun nya kunci,1,1,1,0,0,0,0,0,1,1,0,0
7825,sekolah katolik mbak muda mud katolik gereja tau kuliah yoyakarta gara gara iris anak anak gerak xf0 x9f x98 x85,0,0,0,0,0,0,0,0,0,0,0,0
7826,hem  tengok live facebook khair din habis habis pusing pasal manifesto ph agama golong dap cina kristiani he nama dap pas eh geram lepas dok motif nak sel,1,0,1,0,1,1,0,0,0,1,0,0
7827,bubar acara partai  indonesia,1,0,0,1,0,1,0,0,0,0,0,1
7828,ahok sah sang napi  agama ungkit ungkit kisah,1,0,1,0,1,0,0,0,0,1,0,0
7829,biografi calon ketua dema universitas islam negeri syarif hidayatullah jaka a no urut 3,0,0,0,0,0,0,0,0,0,0,0,0
7830,selamat kampung selamat unahe junjung ya e kucluk  cepek kamu,1,1,1,0,0,0,0,0,1,1,0,0
7831,captain  salty,0,0,0,0,0,0,0,0,0,0,0,0
7832,belgia 2 1 england menung  game nih,0,0,0,0,0,0,0,0,0,0,0,0
7833,tebal banget bentuk  ya tante,0,1,0,0,0,0,0,0,0,0,0,0
7834,off day tidur bangun tidur sahaja haha bajing,0,1,0,0,0,0,0,0,0,0,0,0
7835,terima kasih saudara umat muslim lelah juang hirau  buzzer tebar fitnah,1,0,1,0,0,0,0,0,1,1,0,0
7836,organisasi masyarakat hancur negara republik indonesia wajib bubar partai  indonesia,1,0,0,1,0,0,0,0,1,0,0,1
7837,dukung pilih kepala daerah damai siswa siswi man 3 medan anti berita hoaks,0,0,0,0,0,0,0,0,0,0,0,0
7838,insya allah kuasa jahat jongos budak cina   nafsu jajah rampok indonesia hancur allah subhanahu wa taala,1,1,1,0,1,1,0,0,0,1,0,0
7839,prinsip gue mulut langsung bilang gue suka nya  jungkir bilang gue cantik kayak kangen kayak sayang gue kayak  wkwk mental gue,0,1,0,0,0,0,0,0,0,0,0,0
7840,orang cina indonesia,1,0,1,0,0,1,0,0,0,1,0,0
7841,okoh masyarakat nyata pilih presiden pegang alquran hadiah lantas kristen hindu buddha,0,0,0,0,0,0,0,0,0,0,0,0
7842,inspeksi dadak priok time marah copot menteri menteri ekonomi mar besok k pasar ya harga mencak mencak pecat xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0
7844,kayak berondong ya   coli bahan coli uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
7845,ih menina mt bom,0,0,0,0,0,0,0,0,0,0,0,0
7846,fakta js kristen koh lieus tokoh tionghoa,0,0,0,0,0,0,0,0,0,0,0,0
7847,reog ponorogo universitas brawijaya nya keren habis top banget bakti kipm 2018 gema 2018,0,0,0,0,0,0,0,0,0,0,0,0
7848,bunuh mata mafia koruptor nya  agama panggil popular nya  ahok,1,1,1,0,1,0,0,0,0,1,0,0
7849,padan sepe i ilyas eliyahu etc nama nabi hud tradisi ibrani yahudi,0,0,0,0,0,0,0,0,0,0,0,0
7850,pilih kepala daerah menang mending voting nama polling kali latih timnas,0,0,0,0,0,0,0,0,0,0,0,0
7851,nek bicara bablas  otak pakai   ayo bu kalem buu,0,1,0,0,0,0,0,0,0,0,0,0
7852,keluarga katolik paham paham lucu kak xf0 x9f x98 x82 xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0
7853,berita bom barel bikin shock pulang rumah tidur indekos,0,0,0,0,0,0,0,0,0,0,0,0
7854,peka apes inner left right join otak cenut cenut bom sebentar ledak tolong tolong kuat suka ode kode prepared pernyataan param print rumah sakit teman teman xf0 x9f x8d x83 xf0 x9f x90 x92,0,1,0,0,0,0,0,0,0,0,0,0
7855,puri tri agung ibadah sembah anut agama buddha kong fu tse laotze,0,0,0,0,0,0,0,0,0,0,0,0
7856,siyaaaaap tolong kait kait imbal jasa jamin anies sandi kait kait hubung ahok jokowi,1,0,1,0,0,0,0,0,1,1,0,0
7857,mangkrak kayak susilo bambang yudhoyono uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
7858,solo a star wars cerita tayang kota wali kota korupsi bioskop  xf0 x9f x98 xac xf0 x9f x98 xac xf0 x9f x98 xac xf0 x9f x98 xac,0,1,0,0,0,0,0,0,0,0,0,0
7859,gubernur jawa timur target jembatan widang selesai h 15 lebaran,0,0,0,0,0,0,0,0,0,0,0,0
7861,dasar pt 20,0,0,0,0,0,0,0,0,0,0,0,0
7862,7 sekolah bakar kader nya prabowo tanggung,1,0,1,0,0,0,0,0,1,1,0,0
7863,jilbab wajib mas wajib tutup aurat jilbab masuk rukun iman rukun islam kayak deh tuhan jilbab hidup putar potong kain xf0 x9f x98 x85 xf0 x9f x98 x82 jilbab,0,0,0,0,0,0,0,0,0,0,0,0
7864,berani putra melayu takut berani teriak teriak bantu xf0 x9f x91 xbf xf0 x9f xa4 xb8 xf0 x9f x91 x8e xf0 x9f x91 x8e xf0 x9f x91 x8e hajar mulut bau  sih ardi ,1,1,1,0,0,0,1,0,0,1,0,0
7865,pilih kepala daerah jawa timur nomer 1 menang mercedes nomer 2 menang bmw kualitas,0,0,0,0,0,0,0,0,0,0,0,0
7866,lancar bahasa inggris deh ai ajar bahasa  inggris cantol wkwk jarang pakai ya,0,0,0,0,0,0,0,0,0,0,0,0
7867,my ahjussi gelap bin suram durasi gue suka banget drama model nlee ji eun mantap xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0
7868,bajing luka lady terima ganjar ratus kali lipat sanji,0,1,0,0,0,0,0,0,0,0,0,0
7869, weeaboo persekusi  ,0,0,0,0,0,0,0,0,0,0,0,0
7870,jaman mas jajah merdeka kerja  korea utara main twitter pakai produk  tanggung anti ,1,0,1,0,0,0,0,0,1,1,0,0
7871,sih xf0 x9f x91 xa9 xf0 x9f x8f xbb pas perhati warna badan kontras warna muka muka putih badan coklat nih was like xf0 x9f x99 x82 mata gue  beda pakai krim mutih,0,0,0,0,0,0,0,0,0,0,0,0
7872,alah  mulut lelaki terkadang,1,1,1,0,0,0,0,1,0,1,0,0
7873,presiden hormat korbanphkfreepo butuh perhati korbanphksepihakfreepo,0,0,0,0,0,0,0,0,0,0,0,0
7874,diam gebuk dewan wakil rakyat,1,0,1,0,0,0,0,0,1,1,0,0
7875,janji bukti simpan barang barang kenang lepas selamat bukti salah hukum kayak orang orang yahudi film the boy in stripped piyama,0,0,0,0,0,0,0,0,0,0,0,0
7876,idih  tujuh turun,1,1,1,0,0,0,0,0,1,1,0,0
7877,masyarakat adat badui serah hasil panen jabat bupati lebak ino sih rawita gubernur banten wahidin halim seba badui 2018 dw,0,0,0,0,0,0,0,0,0,0,0,0
7879,i hasil emak emak jual puki asli partai  indonesia sih ahok anak cina   a negara republik indonesia,1,1,0,1,1,1,0,0,0,0,1,0
7880,hutang nya bangga in bukti  gagal 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
7881,tanda tangan freepo kakak paksa izin usaha tambang khusus freepo bawa arbitrase international kalah tunggu kakak nya habis negosiasi izin usaha tambang khusus  pilih nge i,0,0,0,0,0,0,0,0,0,0,0,0
7882,ya  jaring taekkkkkk,1,1,0,1,0,0,0,0,1,0,1,0
7883,sih teman lihat jutek sinis judes dingin pas doang pas banget bilang gue  stres  ya sih kadang wkwk v jujur banget gue eh astaga haha,0,1,0,0,0,0,0,0,0,0,0,0
7884,bolot anak  max biduan kebo parah sebal suka bikin marah marah mesum bau pedean semangat xe2 x80 xa6,1,1,1,0,0,0,1,0,0,1,0,0
7885,nama pancing konflik horizontal polisi biar  jokowi indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0
7886,gaya beruk preman kampung mantan supir tembak metromini masuk dewan wakil rakyat kampung debat ajak rantam xe2 x80 xa6,1,1,1,0,0,0,0,0,1,1,0,0
7887,nabi sahabat tinggal senang dunia ranah agama umat zaman tinggal agama ranah senang dunia kejap alangkah rugi,0,0,0,0,0,0,0,0,0,0,0,0
7888,kemarin enak laku anies sandi 7 kuasa daerah khusus ibu kota dengar,0,0,0,0,0,0,0,0,0,0,0,0
7889, laknat sih jokowi kodok 2019 ganti presiden 2019 ganti presiden 2019 jokowi,1,1,1,0,0,0,0,0,1,1,0,0
7890,tonton yamaken peran cowok keren ala ala ikemen penasaran ya peran dokter kena savant sindrom  iya  dokter,0,0,0,0,0,0,0,0,0,0,0,0
7891,allah orbit bilang hitung qs,0,0,0,0,0,0,0,0,0,0,0,0
7892,sibuk jilat  jokowi ambil ilham sepe i subhanallah,1,1,1,0,0,0,0,0,1,1,0,0
7893,sih janda sebar hoaks gagah  muncul gaya gagah simpul janda  xf0 x9f x98 x81 xf0 x9f x98 x81 xf0 x9f x91 x8d,1,1,1,0,0,0,0,0,1,1,0,0
7894,tumbang jokowi radikal  jokowi,1,0,1,0,0,0,0,0,1,0,0,1
7895,enak ya pimpin harga mata dunia,0,0,0,0,0,0,0,0,0,0,0,0
7896,sah survei mayoritas warga jokowi presiden duit jalan sembako chopper 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
7897,wagirin arman apresiasi usul pilih kepala daerah pilih dewan wakil rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0
7898,expo dul sebar ahok hongkong sapa tau ahok gubernur hongkong haha uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
7899,kuat arsip digital budaya indonesia menteri ekonomi himpun mahasiswa katolik kunjung indopos,0,0,0,0,0,0,0,0,0,0,0,0
7900,ekonomi merosot utang bengkak badan usaha milik negara jual jokowi mundur chirpstory uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
7901,acara  biadab bangsa aji budaya muhammad arab  huruf nabi ganti budaya baca,1,1,0,1,1,1,0,0,0,0,1,0
7902, ajak,0,1,0,0,0,0,0,0,0,0,0,0
7903,budaya sunda bikin mahasiswa  jatuh cinta koran tradisi seni adat budaya,0,0,0,0,0,0,0,0,0,0,0,0
7904,allah subhanahu wa taala tuhan wasiat bukti  biadab,1,1,0,1,1,0,0,0,0,0,1,0
7905, nya air silikon,0,1,0,0,0,0,0,0,0,0,0,0
7906,retweeted ubaid sdq takabur lahir kuasa rakyat ulama cendikia  makhluk alim amp ibadah atus ratus laknat hasud takabur,0,0,0,0,0,0,0,0,0,0,0,0
